province,city,link,zip
Cebu,Sogod,Zone V (Pob.),6606
Cebu,Tabogon,Alang-alang,6009
Cebu,Tabogon,Caduawan,6009
Cebu,Tabogon,Camoboan,6009
Cebu,Tabogon,Canaocanao,6009
Cebu,Tabogon,Combado,6009
Cebu,Tabogon,Daantabogon,6009
Cebu,Tabogon,Ilihan,6009
Cebu,Tabogon,Kal-anan,6009
Cebu,Tabogon,Labangon,6009
Cebu,Tabogon,Libjo,6009
Cebu,Tabogon,Loong,6009
Cebu,Tabogon,Mabuli,6009
Cebu,Tabogon,Managase,6009
Cebu,Tabogon,Manlagtang,6009
Cebu,Tabogon,Maslog,6009
Cebu,Tabogon,Muabog,6009
Cebu,Tabogon,Pio,6009
Cebu,Tabogon,Poblacion,6009
Cebu,Tabogon,Salag,6009
Cebu,Tabogon,Sambag,6009
Cebu,Tabogon,San Isidro,6009
Cebu,Tabogon,San Vicente,6009
Cebu,Tabogon,Somosa,6009
Cebu,Tabogon,Taba-ao,6009
Cebu,Tabogon,Tapul,6009
Compostela Valley,Compostela,Aurora,8803
Compostela Valley,Compostela,Bagalnga,6003
Compostela Valley,Compostela,Bagongon,8803
Compostela Valley,Compostela,Basak,6003
Compostela Valley,Compostela,Buluang,6003
Compostela Valley,Compostela,Cabadiangan,6003
Compostela Valley,Compostela,Cambayog,6003
Compostela Valley,Compostela,Canamucan,6003
Compostela Valley,Compostela,Cogon,6003
Compostela Valley,Compostela,Dapdap,6003
Compostela Valley,Compostela,Estaca,6003
Compostela Valley,Compostela,Gabi,8803
Compostela Valley,Compostela,Lagab,8803
Compostela Valley,Compostela,Lupa,6003
Compostela Valley,Compostela,Magay,6003
Compostela Valley,Compostela,Mangayon,8803
Compostela Valley,Compostela,Mapaca,8803
Compostela Valley,Compostela,Maparat,8803
Compostela Valley,Compostela,Mulao,6003
Compostela Valley,Compostela,New Alegria,8803
Compostela Valley,Compostela,Ngan,8803
Compostela Valley,Compostela,Osme,8803
Compostela Valley,Compostela,Panangban,6003
Compostela Valley,Compostela,Panansalan,8803
Compostela Valley,Compostela,Poblacion,6003
Compostela Valley,Compostela,Poblacion,8803
Compostela Valley,Compostela,San Jose,8803
Compostela Valley,Compostela,San Miguel,8803
Compostela Valley,Compostela,Siocon,8803
Compostela Valley,Compostela,Tag-ube,6003
Compostela Valley,Compostela,Tamia,8803
Compostela Valley,Compostela,Tamiao,6003
Compostela Valley,Compostela,Tubigan,6003
Compostela Valley,Laak (San Vicente),Aguinaldo,8810
Compostela Valley,Laak (San Vicente),Amor Cruz,8810
Compostela Valley,Laak (San Vicente),Ampawid,8810
Compostela Valley,Laak (San Vicente),Andap,8810
Compostela Valley,Laak (San Vicente),Anitap,8810
Compostela Valley,Laak (San Vicente),Bagong Silang,8810
Compostela Valley,Laak (San Vicente),Banbanon,8810
Compostela Valley,Laak (San Vicente),Belmonte,8810
Compostela Valley,Laak (San Vicente),Binasbas,8810
Compostela Valley,Laak (San Vicente),Bullucan,8810
Compostela Valley,Laak (San Vicente),Cebulida,8810
Compostela Valley,Laak (San Vicente),Concepcion,8810
Compostela Valley,Laak (San Vicente),Datu Ampunan,8810
Compostela Valley,Laak (San Vicente),Datu Davao,8810
Compostela Valley,Laak (San Vicente),Do,8810
Compostela Valley,Laak (San Vicente),El Katipunan,8810
Compostela Valley,Laak (San Vicente),Il Papa,8810
Compostela Valley,Laak (San Vicente),Imelda,8810
Compostela Valley,Laak (San Vicente),Inacayan,8810
Compostela Valley,Laak (San Vicente),Kaligutan,8810
Compostela Valley,Laak (San Vicente),Kapatagan,8810
Compostela Valley,Laak (San Vicente),Kidawa,8810
Compostela Valley,Laak (San Vicente),Kilagding,8810
Compostela Valley,Laak (San Vicente),Kiokmay,8810
Compostela Valley,Laak (San Vicente),Laac (Pob.),8810
Compostela Valley,Laak (San Vicente),Langtud,8810
Compostela Valley,Laak (San Vicente),Longanapan,8810
Compostela Valley,Laak (San Vicente),Mabuhay,8810
Compostela Valley,Laak (San Vicente),Macopa,8810
Compostela Valley,Laak (San Vicente),Malinao,8810
Compostela Valley,Laak (San Vicente),Mangloy,8810
Compostela Valley,Laak (San Vicente),Melale,8810
Compostela Valley,Laak (San Vicente),Naga,8810
Compostela Valley,Laak (San Vicente),New Bethlehem,8810
Compostela Valley,Laak (San Vicente),Panamoren,8810
Compostela Valley,Laak (San Vicente),Sabud,8810
Compostela Valley,Laak (San Vicente),San Antonio,8810
Compostela Valley,Laak (San Vicente),Santa Emilia,8810
Compostela Valley,Laak (San Vicente),Santo Ni,8810
Compostela Valley,Laak (San Vicente),Sisimon,8810
Compostela Valley,Mabini,Abaca,6313
Compostela Valley,Mabini,Abad Santos,6313
Compostela Valley,Mabini,Aguipo,6313
Compostela Valley,Mabini,Anilao East,4202
Compostela Valley,Mabini,Anilao Proper,4202
Compostela Valley,Mabini,Anitapan,8807
Compostela Valley,Mabini,Bacnit,2409
Compostela Valley,Mabini,Bagalangit,4202
Compostela Valley,Mabini,Barlo,2409
Compostela Valley,Mabini,Baybayon,6313
Compostela Valley,Mabini,Bulacan,4202
Compostela Valley,Mabini,Bulawan,6313
Compostela Valley,Mabini,Caabiangaan,2409
Compostela Valley,Mabini,Cabanaetan,2409
Compostela Valley,Mabini,Cabidian,6313
Compostela Valley,Mabini,Cabinuangan,2409
Compostela Valley,Mabini,Cabuyuan,8807
Compostela Valley,Mabini,Cadunan,8807
Compostela Valley,Mabini,Calamias,4202
Compostela Valley,Mabini,Calzada,2409
Compostela Valley,Mabini,Caranglaan,2409
Compostela Valley,Mabini,Cawayanan,6313
Compostela Valley,Mabini,Concepcion (Banlas),6313
Compostela Valley,Mabini,Cuambog (Pob.),8807
Compostela Valley,Mabini,De Guzman,2409
Compostela Valley,Mabini,Del Mar,6313
Compostela Valley,Mabini,Del Pilar,8807
Compostela Valley,Mabini,Estrella,4202
Compostela Valley,Mabini,Gasang,4202
Compostela Valley,Mabini,Golden Valley (Maraut),8807
Compostela Valley,Mabini,Laurel,4202
Compostela Valley,Mabini,Libodon,8807
Compostela Valley,Mabini,Ligaya,4202
Compostela Valley,Mabini,Luna,2409
Compostela Valley,Mabini,Lungsoda-an,6313
Compostela Valley,Mabini,Magalong,2409
Compostela Valley,Mabini,Mainaga,4202
Compostela Valley,Mabini,Mainit,4202
Compostela Valley,Mabini,Majuben,4202
Compostela Valley,Mabini,Malimatoc I,4202
Compostela Valley,Mabini,Malimatoc II,4202
Compostela Valley,Mabini,Marcelo,6313
Compostela Valley,Mabini,Minol,6313
Compostela Valley,Mabini,Nag-Iba,4202
Compostela Valley,Mabini,Nibaliw,2409
Compostela Valley,Mabini,Pangibiran,8807
Compostela Valley,Mabini,Paraiso,6313
Compostela Valley,Mabini,Patar,2409
Compostela Valley,Mabini,Pilahan,4202
Compostela Valley,Mabini,Pindasan,8807
Compostela Valley,Mabini,Poblacion,2409
Compostela Valley,Mabini,Poblacion,4202
Compostela Valley,Mabini,Poblacion I,6313
Compostela Valley,Mabini,Poblacion II,6313
Compostela Valley,Mabini,Pulang Lupa,4202
Compostela Valley,Mabini,Pulong Anahao,4202
Compostela Valley,Mabini,Pulong Balibaguhan,4202
Compostela Valley,Mabini,Pulong Niogan,4202
Compostela Valley,Mabini,Saguing,4202
Compostela Valley,Mabini,Sampaguita,4202
Compostela Valley,Mabini,San Antonio,8807
Compostela Valley,Mabini,San Francisco,4202
Compostela Valley,Mabini,San Isidro,6313
Compostela Valley,Mabini,San Jose,4202
Compostela Valley,Mabini,San Jose,6313
Compostela Valley,Mabini,San Juan,4202
Compostela Valley,Mabini,San Pedro,2409
Compostela Valley,Mabini,San Rafael,6313
Compostela Valley,Mabini,San Roque (Cabulao),6313
Compostela Valley,Mabini,San Teodoro,4202
Compostela Valley,Mabini,Santa Ana,4202
Compostela Valley,Mabini,Santa Mesa,4202
Compostela Valley,Mabini,Santo Ni,4202
Compostela Valley,Mabini,Santo Tomas,4202
Compostela Valley,Mabini,Solo,4202
Compostela Valley,Mabini,Tagnanan (Mampising),8807
Compostela Valley,Mabini,Tagudin,2409
Compostela Valley,Mabini,Talaga East,4202
Compostela Valley,Mabini,Talaga Proper,4202
Compostela Valley,Mabini,Tambo,6313
Compostela Valley,Mabini,Tangkigan,6313
Compostela Valley,Mabini,Valaga,6313
Compostela Valley,Mabini,Villacorta,2409
Compostela Valley,Maco,Anibongan,8806
Compostela Valley,Maco,Anislagan,8806
Compostela Valley,Maco,Binuangan,8806
Compostela Valley,Maco,Bucana,8806
Compostela Valley,Maco,Calabcab,8806
Compostela Valley,Maco,Concepcion,8806
Compostela Valley,Maco,Dumlan,8806
Compostela Valley,Maco,Elizalde (Somil),8806
Compostela Valley,Maco,Gubatan,8806
Compostela Valley,Maco,Hijo,8806
Compostela Valley,Maco,Kinuban,8806
Compostela Valley,Maco,Langgam,8806
Compostela Valley,Maco,Lapu-lapu,8806
Compostela Valley,Maco,Libay-libay,8806
Compostela Valley,Maco,Limbo,8806
Compostela Valley,Maco,Lumatab,8806
Compostela Valley,Maco,Magangit,8806
Compostela Valley,Maco,Mainit,8806
Compostela Valley,Maco,Malamodao,8806
Compostela Valley,Maco,Manipongol,8806
Compostela Valley,Maco,Mapaang,8806
Compostela Valley,Maco,Masara,8806
Compostela Valley,Maco,New Asturias,8806
Compostela Valley,Maco,New Barili,8806
Compostela Valley,Maco,New Leyte,8806
Compostela Valley,Maco,New Visayas,8806
Compostela Valley,Maco,Panangan,8806
Compostela Valley,Maco,Pangi (Gaudencio Antonio),8806
Compostela Valley,Maco,Panibasan,8806
Compostela Valley,Maco,Panoraon,8806
Compostela Valley,Maco,Poblacion,8806
Compostela Valley,Maco,San Juan,8806
Compostela Valley,Maco,San Roque,8806
Compostela Valley,Maco,Sangab,8806
Compostela Valley,Maco,Tagbaros,8806
Compostela Valley,Maco,Taglawig,8806
Compostela Valley,Maco,Teresa,8806
Compostela Valley,Maragusan (San Mariano),Bagong Silang,8808
Compostela Valley,Maragusan (San Mariano),Bahi,8808
Compostela Valley,Maragusan (San Mariano),Cambagang,8808
Compostela Valley,Maragusan (San Mariano),Coronobe,8808
Compostela Valley,Maragusan (San Mariano),Katipunan,8808
Compostela Valley,Maragusan (San Mariano),Lahi,8808
Compostela Valley,Maragusan (San Mariano),Langgawisan,8808
Compostela Valley,Maragusan (San Mariano),Mabugnao,8808
Compostela Valley,Maragusan (San Mariano),Magcagong,8808
Compostela Valley,Maragusan (San Mariano),Mahayahay,8808
Compostela Valley,Maragusan (San Mariano),Mapawa,8808
Compostela Valley,Maragusan (San Mariano),Maragusan (Pob.),8808
Compostela Valley,Maragusan (San Mariano),Mauswagon,8808
Compostela Valley,Maragusan (San Mariano),New Albay,8808
Compostela Valley,Maragusan (San Mariano),New Katipunan,8808
Compostela Valley,Maragusan (San Mariano),New Man-ay,8808
Compostela Valley,Maragusan (San Mariano),New Panay,8808
Compostela Valley,Maragusan (San Mariano),Paloc,8808
Compostela Valley,Maragusan (San Mariano),Pamintaran,8808
Compostela Valley,Maragusan (San Mariano),Parasanon,8808
Compostela Valley,Maragusan (San Mariano),Talian,8808
Compostela Valley,Maragusan (San Mariano),Tandik,8808
Compostela Valley,Maragusan (San Mariano),Tigbao,8808
Compostela Valley,Maragusan (San Mariano),Tupaz,8808
Compostela Valley,Mawab,Andili,8802
Compostela Valley,Mawab,Bawani,8802
Compostela Valley,Mawab,Concepcion,8802
Compostela Valley,Mawab,Malinawon,8802
Compostela Valley,Mawab,Nueva Visayas,8802
Compostela Valley,Mawab,Nuevo Iloco,8802
Compostela Valley,Mawab,Poblacion,8802
Compostela Valley,Mawab,Salvacion,8802
Compostela Valley,Mawab,Saosao,8802
Compostela Valley,Mawab,Sawangan,8802
Compostela Valley,Mawab,Tuboran,8802
Compostela Valley,Monkayo,Awao,8805
Compostela Valley,Monkayo,Babag,8805
Compostela Valley,Monkayo,Banlag,8805
Compostela Valley,Monkayo,Baylo,8805
Compostela Valley,Monkayo,Casoon,8805
Compostela Valley,Monkayo,Haguimitan,8805
Compostela Valley,Monkayo,Inambatan,8805
Compostela Valley,Monkayo,Macopa,8805
Compostela Valley,Monkayo,Mamunga,8805
Compostela Valley,Monkayo,Mount Diwata,8805
Compostela Valley,Monkayo,Naboc,8805
Compostela Valley,Monkayo,Olaycon,8805
Compostela Valley,Monkayo,Pasian (Santa Filomena),8805
Compostela Valley,Monkayo,Poblacion,8805
Compostela Valley,Monkayo,Rizal,8805
Compostela Valley,Monkayo,Salvacion,8805
Compostela Valley,Monkayo,San Isidro,8805
Compostela Valley,Monkayo,San Jose,8805
Compostela Valley,Monkayo,Tubo-tubo (New del Monte),8805
Compostela Valley,Monkayo,Union,8805
Compostela Valley,Monkayo,Upper Ulip,8805
Compostela Valley,Montevista,Banagbanag,8801
Compostela Valley,Montevista,Banglasan,8801
Compostela Valley,Montevista,Bankerohan Norte,8801
Compostela Valley,Montevista,Bankerohan Sur,8801
Compostela Valley,Montevista,Camansi,8801
Compostela Valley,Montevista,Camantangan,8801
Compostela Valley,Montevista,Canidkid,8801
Compostela Valley,Montevista,Concepcion,8801
Compostela Valley,Montevista,Dauman,8801
Compostela Valley,Montevista,Lebanon,8801
Compostela Valley,Montevista,Linoan,8801
Compostela Valley,Montevista,Mayaon,8801
Compostela Valley,Montevista,New Calape,8801
Compostela Valley,Montevista,New Cebulan (Sambayon),8801
Compostela Valley,Montevista,New Dalaguete,8801
Compostela Valley,Montevista,New Visayas,8801
Compostela Valley,Montevista,Prosperidad,8801
Compostela Valley,Montevista,San Jose (Pob.),8801
Compostela Valley,Montevista,San Vicente,8801
Compostela Valley,Montevista,Tapia,8801
Compostela Valley,Nabunturan,Anislagan,8800
Compostela Valley,Nabunturan,Antiquera,8800
Compostela Valley,Nabunturan,Basak,8800
Compostela Valley,Nabunturan,Bayabas,8800
Compostela Valley,Nabunturan,Bukal,8800
Compostela Valley,Nabunturan,Cabacungan,8800
Compostela Valley,Nabunturan,Cabidianan,8800
Compostela Valley,Nabunturan,Katipunan,8800
Compostela Valley,Nabunturan,Libasan,8800
Compostela Valley,Nabunturan,Linda,8800
Compostela Valley,Nabunturan,Magading,8800
Compostela Valley,Nabunturan,Magsaysay,8800
Compostela Valley,Nabunturan,Mainit,8800
Compostela Valley,Nabunturan,Manat,8800
Compostela Valley,Nabunturan,Matilo,8800
Compostela Valley,Nabunturan,Mipangi,8800
Compostela Valley,Nabunturan,New Dauis,8800
Compostela Valley,Nabunturan,New Sibonga,8800
Compostela Valley,Nabunturan,Ogao,8800
Compostela Valley,Nabunturan,Pangutosan,8800
Compostela Valley,Nabunturan,Poblacion,8800
Compostela Valley,Nabunturan,San Isidro,8800
Compostela Valley,Nabunturan,San Roque,8800
Compostela Valley,Nabunturan,San Vicente,8800
Compostela Valley,Nabunturan,Santa Maria,8800
Compostela Valley,Nabunturan,Santo Ni,8800
Compostela Valley,Nabunturan,Sasa,8800
Compostela Valley,Nabunturan,Tagnocon,8800
Compostela Valley,New Bataan,Andap,8804
Compostela Valley,New Bataan,Bantacan,8804
Compostela Valley,New Bataan,Batinao,8804
Compostela Valley,New Bataan,Cabinuangan (Pob.),8804
Compostela Valley,New Bataan,Camanlangan,8804
Compostela Valley,New Bataan,Cogonon,8804
Compostela Valley,New Bataan,Fatima,8804
Compostela Valley,New Bataan,Kahayag,8804
Compostela Valley,New Bataan,Katipunan,8804
Compostela Valley,New Bataan,Magangit,8804
Compostela Valley,New Bataan,Magsaysay,8804
Compostela Valley,New Bataan,Manurigao,8804
Compostela Valley,New Bataan,Pagsabangan,8804
Compostela Valley,New Bataan,Panag,8804
Compostela Valley,New Bataan,San Roque,8804
Compostela Valley,New Bataan,Tandawan,8804
Compostela Valley,Pantukan,Araibo,8809
Compostela Valley,Pantukan,Bongabong,8809
Compostela Valley,Pantukan,Bongbong,8809
Compostela Valley,Pantukan,Kingking (Pob.),8809
Compostela Valley,Pantukan,Las Arenas,8809
Compostela Valley,Pantukan,Magnaga,8809
Compostela Valley,Pantukan,Matiao,8809
Compostela Valley,Pantukan,Napnapan,8809
Compostela Valley,Pantukan,P. Fuentes,8809
Compostela Valley,Pantukan,Tagdangua,8809
Compostela Valley,Pantukan,Tag-Ugpo,8809
Compostela Valley,Pantukan,Tambongon,8809
Compostela Valley,Pantukan,Tibagon,8809
Cotabato,Alamada,Bao,9413
Cotabato,Alamada,Barangiran,9413
Cotabato,Alamada,Camansi,9413
Cotabato,Alamada,Dado,9413
Cotabato,Alamada,Guiling,9413
Cotabato,Alamada,Kitacubong (Pob.),9413
Cotabato,Alamada,Lower Dado,9413
Cotabato,Alamada,Macabasa,9413
Cotabato,Alamada,Malitubog,9413
Cotabato,Alamada,Mapurok,9413
Cotabato,Alamada,Mirasol,9413
Cotabato,Alamada,Pacao,9413
Cotabato,Alamada,Paruayan,9413
Cotabato,Alamada,Pigcawaran,9413
Cotabato,Alamada,Polayagan,9413
Cotabato,Alamada,Rangayen,9413
Cotabato,Alamada,Raradangan,9413
Cotabato,Aleosan,Bagolibas,9415
Cotabato,Aleosan,Cawilihan,9415
Cotabato,Aleosan,Dualing,9415
Cotabato,Aleosan,Dunguan,9415
Cotabato,Aleosan,Katalicanan,9415
Cotabato,Aleosan,Lawili,9415
Cotabato,Aleosan,Lower Mingading,9415
Cotabato,Aleosan,Luanan,9415
Cotabato,Aleosan,Malapang,9415
Cotabato,Aleosan,New Leon,9415
Cotabato,Aleosan,New Panay,9415
Cotabato,Aleosan,Pagangan,9415
Cotabato,Aleosan,Palacat,9415
Cotabato,Aleosan,Pentil,9415
Cotabato,Aleosan,San Mateo,9415
Cotabato,Aleosan,Santa Cruz,9415
Cotabato,Aleosan,Tapodoc,9415
Cotabato,Aleosan,Tomado,9415
Cotabato,Aleosan,Upper Mingading,9415
Cotabato,Antipas,B. Cadungon,9414
Cotabato,Antipas,Camutan,9414
Cotabato,Antipas,Canaan,9414
Cotabato,Antipas,Datu Agod,9414
Cotabato,Antipas,Dolores,9414
Cotabato,Antipas,Kiyaab,9414
Cotabato,Antipas,Luhong,9414
Cotabato,Antipas,Magsaysay,9414
Cotabato,Antipas,Malangag,9414
Cotabato,Antipas,Malatad,9414
Cotabato,Antipas,Malire,9414
Cotabato,Antipas,New Pontevedra,9414
Cotabato,Antipas,Poblacion,9414
Cotabato,Arakan,Allab,9417
Cotabato,Arakan,Anapolon,9417
Cotabato,Arakan,Badiangon,9417
Cotabato,Arakan,Binoongan,9417
Cotabato,Arakan,Dallag,9417
Cotabato,Arakan,Datu Ladayon,9417
Cotabato,Arakan,Datu Matangkil,9417
Cotabato,Arakan,Doroluman,9417
Cotabato,Arakan,Gambodes,9417
Cotabato,Arakan,Ganatan,9417
Cotabato,Arakan,Greenfield,9417
Cotabato,Arakan,Kabalantian,9417
Cotabato,Arakan,Katipunan,9417
Cotabato,Arakan,Kinawayan,9417
Cotabato,Arakan,Kulaman Valley,9417
Cotabato,Arakan,Lanao Kuran,9417
Cotabato,Arakan,Libertad,9417
Cotabato,Arakan,Makalangot,9417
Cotabato,Arakan,Malibatuan,9417
Cotabato,Arakan,Maria Caridad,9417
Cotabato,Arakan,Meocan,9417
Cotabato,Arakan,Naje,9417
Cotabato,Arakan,Napalico,9417
Cotabato,Arakan,Salasang,9417
Cotabato,Arakan,San Miguel,9417
Cotabato,Arakan,Santo Ni,9417
Cotabato,Arakan,Sumalili,9417
Cotabato,Arakan,Tumanding,9417
Cotabato,Banisilan,Banisilan Poblacion,9416
Cotabato,Banisilan,Busaon,9416
Cotabato,Banisilan,Capayangan,9416
Cotabato,Banisilan,Carugmanan,9416
Cotabato,Banisilan,Gastay,9416
Cotabato,Banisilan,Kalawaig,9416
Cotabato,Banisilan,Kiaring,9416
Cotabato,Banisilan,Malagap,9416
Cotabato,Banisilan,Malinao,9416
Cotabato,Banisilan,Miguel Macasarte,9416
Cotabato,Banisilan,Pantar,9416
Cotabato,Banisilan,Paradise,9416
Cotabato,Banisilan,Pinamulaan,9416
Cotabato,Banisilan,Poblacion II,9416
Cotabato,Banisilan,Puting-bato,9416
Cotabato,Banisilan,Solama,9416
Cotabato,Banisilan,Thailand,9416
Cotabato,Banisilan,Tinimbacan,9416
Cotabato,Banisilan,Tumbao-Camalig,9416
Cotabato,Banisilan,Wadya,9416
Cotabato,Carmen,Alegria,6319
Cotabato,Carmen,Alejal,8101
Cotabato,Carmen,Anibongan,8101
Cotabato,Carmen,Antao,8315
Cotabato,Carmen,Aroman,9408
Cotabato,Carmen,Asuncion (Cuatro-Cuatro),8101
Cotabato,Carmen,Baring,6005
Cotabato,Carmen,Bentangan,9408
Cotabato,Carmen,Bicao,6319
Cotabato,Carmen,Buenavista,6319
Cotabato,Carmen,Buenos Aires,6319
Cotabato,Carmen,Cadiis,9408
Cotabato,Carmen,Cahayagan,8603
Cotabato,Carmen,Calatrava,6319
Cotabato,Carmen,Cancavan,8315
Cotabato,Carmen,Cantipay,6005
Cotabato,Carmen,Cantukong,6005
Cotabato,Carmen,Cantumog,6005
Cotabato,Carmen,Carmen (Pob.),8315
Cotabato,Carmen,Caurasan,6005
Cotabato,Carmen,Cebulano,8101
Cotabato,Carmen,Cogon East,6005
Cotabato,Carmen,Cogon West,6005
Cotabato,Carmen,Corte,6005
Cotabato,Carmen,Dawis Norte,6005
Cotabato,Carmen,Dawis Sur,6005
Cotabato,Carmen,El Progreso,6319
Cotabato,Carmen,El Salvador,6319
Cotabato,Carmen,Esperanza,8315
Cotabato,Carmen,General Luna,9408
Cotabato,Carmen,Gosoon,8603
Cotabato,Carmen,Guadalupe,6319
Cotabato,Carmen,Guadalupe,8101
Cotabato,Carmen,Hagnaya,6005
Cotabato,Carmen,Hinapoyan,8315
Cotabato,Carmen,Ipil,6005
Cotabato,Carmen,Ising (Pob.),8101
Cotabato,Carmen,Katanayanan,9408
Cotabato,Carmen,Katipunan,6319
Cotabato,Carmen,Kib-Ayao,9408
Cotabato,Carmen,Kibenes,9408
Cotabato,Carmen,Kibugtongan,9408
Cotabato,Carmen,Kilala,9408
Cotabato,Carmen,Kimadzil,9408
Cotabato,Carmen,Kitulaan,9408
Cotabato,Carmen,La Libertad,6319
Cotabato,Carmen,La Paz,6319
Cotabato,Carmen,La Paz,8101
Cotabato,Carmen,La Salvacion,6319
Cotabato,Carmen,La Victoria,6319
Cotabato,Carmen,Langogan,9408
Cotabato,Carmen,Lanipga,6005
Cotabato,Carmen,Lanoon,9408
Cotabato,Carmen,Liboron,6005
Cotabato,Carmen,Liliongan,9408
Cotabato,Carmen,Lower Natimao-an,6005
Cotabato,Carmen,Luyang,6005
Cotabato,Carmen,Mabaus,8101
Cotabato,Carmen,Mabuhay,8101
Cotabato,Carmen,Macabenban,9408
Cotabato,Carmen,Magsaysay,8101
Cotabato,Carmen,Malapag,9408
Cotabato,Carmen,Manarapan,9408
Cotabato,Carmen,Mangalcal,8101
Cotabato,Carmen,Manili,9408
Cotabato,Carmen,Manoligao,8603
Cotabato,Carmen,Matin-ao,6319
Cotabato,Carmen,Minda,8101
Cotabato,Carmen,Montehermoso,6319
Cotabato,Carmen,Montesuerte,6319
Cotabato,Carmen,Montesunting,6319
Cotabato,Carmen,Montevideo,6319
Cotabato,Carmen,Nasapian,9408
Cotabato,Carmen,New Camiling,8101
Cotabato,Carmen,Nueva Fuerza,6319
Cotabato,Carmen,Nueva Vida Este,6319
Cotabato,Carmen,Nueva Vida Norte,6319
Cotabato,Carmen,Nueva Vida Sur,6319
Cotabato,Carmen,Palanggalan,9408
Cotabato,Carmen,Pebpoloan,9408
Cotabato,Carmen,Poblacion,6005
Cotabato,Carmen,Poblacion,9408
Cotabato,Carmen,Poblacion (Carmen),8603
Cotabato,Carmen,Poblacion Norte,6319
Cotabato,Carmen,Poblacion Sur,6319
Cotabato,Carmen,Puente,6005
Cotabato,Carmen,Puyat,8315
Cotabato,Carmen,Ranzo,9408
Cotabato,Carmen,Rojales,8603
Cotabato,Carmen,Sac-on,6005
Cotabato,Carmen,Salvacion,8101
Cotabato,Carmen,San Agustin,8603
Cotabato,Carmen,San Isidro,8101
Cotabato,Carmen,San Vicente,8315
Cotabato,Carmen,Santa Cruz,8315
Cotabato,Carmen,Santo Ni,8101
Cotabato,Carmen,Taba,8101
Cotabato,Carmen,Tacupan,9408
Cotabato,Carmen,Tagcatong,8603
Cotabato,Carmen,Tambad,9408
Cotabato,Carmen,Tambo-an,6319
Cotabato,Carmen,Tibulao,8101
Cotabato,Carmen,Tonganon,9408
Cotabato,Carmen,Triumfo,6005
Cotabato,Carmen,Tubod,8101
Cotabato,Carmen,Tuganay,8101
Cotabato,Carmen,Tupig,9408
Cotabato,Carmen,Ugalingan (Lumayong),9408
Cotabato,Carmen,Upper Natimao-an,6005
Cotabato,Carmen,Vallehermoso,6319
Cotabato,Carmen,Villaflor,6319
Cotabato,Carmen,Villafuerte,6319
Cotabato,Carmen,Villarcayo,6319
Cotabato,Carmen,Vinapor,8603
Cotabato,Cotabato City,Bagua,9600
Cotabato,Cotabato City,Bagua I,9600
Cotabato,Cotabato City,Bagua II,9600
Cotabato,Cotabato City,Bagua III,9600
Cotabato,Cotabato City,Kalanganan,9600
Cotabato,Cotabato City,Kalanganan I,9600
Cotabato,Cotabato City,Kalanganan II,9600
Cotabato,Cotabato City,Poblacion,9600
Cotabato,Cotabato City,Poblacion I,9600
Cotabato,Cotabato City,Poblacion II,9600
Cotabato,Cotabato City,Poblacion III,9600
Cotabato,Cotabato City,Poblacion IV,9600
Cotabato,Cotabato City,Poblacion IX,9600
Cotabato,Cotabato City,Poblacion V,9600
Cotabato,Cotabato City,Poblacion VI,9600
Cotabato,Cotabato City,Poblacion VII,9600
Cotabato,Cotabato City,Poblacion VIII,9600
Cotabato,Cotabato City,Rosary Heights,9600
Cotabato,Cotabato City,Rosary Heights I,9600
Cotabato,Cotabato City,Rosary Heights II,9600
Cotabato,Cotabato City,Rosary Heights III,9600
Cotabato,Cotabato City,Rosary Heights IV,9600
Cotabato,Cotabato City,Rosary Heights IX,9600
Cotabato,Cotabato City,Rosary Heights V,9600
Cotabato,Cotabato City,Rosary Heights VI,9600
Cotabato,Cotabato City,Rosary Heights VII,9600
Cotabato,Cotabato City,Rosary Heights VIII,9600
Cotabato,Cotabato City,Rosary Heights X,9600
Cotabato,Cotabato City,Rosary Heights XI,9600
Cotabato,Cotabato City,Rosary Heights XII,9600
Cotabato,Cotabato City,Rosary Heights XIII,9600
Cotabato,Cotabato City,Tamontaka,9600
Cotabato,Cotabato City,Tamontaka I,9600
Cotabato,Cotabato City,Tamontaka II,9600
Cotabato,Cotabato City,Tamontaka III,9600
Cotabato,Cotabato City,Tamontaka IV,9600
Cotabato,Cotabato City,Tamontaka V,9600
Cotabato,Kabacan,Aringay,9407
Cotabato,Kabacan,Bangilan,9407
Cotabato,Kabacan,Bannawag,9407
Cotabato,Kabacan,Buluan,9407
